seed,method,episode,day,date,regime,wealth,reference,cash,objective,q_squared,dynamic_local_regret,cumulative_q_squared,average_q_squared,average_dynamic_local_regret,diagnostic_gradient_gap,gradient_squared,theta_norm,update_norm,training_trajectories,training_steps,evaluation_trajectories,theta_0,gradient_0,q_0,diagnostic_g1_0,diagnostic_g2_0,theta_1,gradient_1,q_1,diagnostic_g1_1,diagnostic_g2_1,theta_2,gradient_2,q_2,diagnostic_g1_2,diagnostic_g2_2,theta_3,gradient_3,q_3,diagnostic_g1_3,diagnostic_g2_3,theta_4,gradient_4,q_4,diagnostic_g1_4,diagnostic_g2_4,theta_5,gradient_5,q_5,diagnostic_g1_5,diagnostic_g2_5,theta_6,gradient_6,q_6,diagnostic_g1_6,diagnostic_g2_6,theta_7,gradient_7,q_7,diagnostic_g1_7,diagnostic_g2_7,theta_8,gradient_8,q_8,diagnostic_g1_8,diagnostic_g2_8,theta_9,gradient_9,q_9,diagnostic_g1_9,diagnostic_g2_9,common_objective,common_gradient_cross,common_gradient_noise,common_g1_0,common_g2_0,common_g1_1,common_g2_1,common_g1_2,common_g2_2,common_g1_3,common_g2_3,common_g1_4,common_g2_4,common_g1_5,common_g2_5,common_g1_6,common_g2_6,common_g1_7,common_g2_7,common_g1_8,common_g2_8,common_g1_9,common_g2_9
11,plugin,1,0,20230301,uptrend_momentum,0.998663806523098,0.9996874362081686,0.03225806451612904,-0.0006066232732359571,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,0.006129216226799252,2.6859615915109043e-05,0.0,0.00025913131765144216,128,640,384,0.0,-0.002100359282145129,-0.008127896419182523,-0.008127896419182523,-0.0034354336660751676,0.0,-0.00047929866274478436,0.0008702678084255829,0.0008702678084255829,5.363252263466839e-05,0.0,0.003064869819365771,0.0025770508849294435,0.0025770508849294435,0.002189073244767734,0.0,-0.001035294359079015,-0.002304778506347419,-0.002304778506347419,-0.0007112367523046805,0.0,-0.002189628767752929,-0.0002525617765151302,-0.0002525617765151302,0.002541549907857611,0.0,0.000605643133369594,0.002578274158129471,0.002578274158129471,0.003864507723385726,0.0,0.002400445526622018,0.00016065274855831026,0.00016065274855831026,-0.0002562737931162404,0.0,-0.000890666821614349,0.0012959514411945113,0.0012959514411945113,-0.00030033849953607216,0.0,6.574791180862102e-05,-7.017012541740299e-05,-7.017012541740299e-05,-8.823363016635042e-05,0.0,0.00017914107967324566,-2.749782368160035e-05,-2.749782368160035e-05,-0.00011431492478079014,-0.000461136446129881,7.944735082100531e-06,2.442026771161865e-06,0.0011031232311066296,0.001170586796452377,-0.0005884762356969016,-0.0007250880833712748,0.000927754364881348,0.002665107845013331,0.0006913469012296263,0.00018939125100213294,-0.0012669145559506686,-0.0017683016015685366,-4.03684844668901e-05,-0.0009383342045569277,0.0007143605034520492,0.0010466661562423185,-0.000603203990358435,-0.0010534834533282795,6.998619362209122e-05,1.787772183444474e-05,-0.00035478495149488914,0.00011089464283633112
11,plugin,2,5,20230308,uptrend_momentum,1.0105718204732377,1.005177729609972,0.032257316193634415,-0.0006481178810542048,2.5355913294793942e-05,0.00013049653788385727,0.00011255143928676903,5.6275719643384515e-05,6.524826894192863e-05,0.006300422889694416,9.28203792394419e-06,0.00025913131765144216,0.00015233218573190786,128,640,384,-0.00010501796410725645,-0.00041389812419077615,-0.0032676656506217252,-0.0032676656506217252,-0.0004547270879586571,-2.396493313723922e-05,-0.0004482019473361279,2.340307607230616e-06,2.340307607230617e-06,-0.00029391595937160793,0.00015324349096828855,0.0007216853101293787,0.0008917952644366144,0.0008917952644366147,0.0002162732949230922,-5.1764717953950754e-05,-0.0019412225647827393,-0.0017733816795829612,-0.001773381679582961,-2.4807648445532684e-05,-0.00010948143838764645,0.00011587064995562896,-0.0012813367338116214,-0.0012813367338116214,0.0008894091725141412,3.0282156668479702e-05,0.0016556062165436868,0.0007451960230757315,0.0007451960230757315,-0.0001543916426280933,0.0001200222763311009,0.0012703172263781972,0.002446524573984891,0.0024465245739848916,-0.0015888738255106357,-4.453334108071745e-05,-0.0005001725767452404,-0.0015947948953899272,-0.0015947948953899268,0.0009260683494169006,3.287395590431051e-06,-4.727522284376903e-05,3.9617943046565416e-05,3.961794304656542e-05,-2.739811561333773e-05,8.957053983662283e-06,-9.7564146126853e-06,-0.00010258591151422558,-0.00010258591151422558,2.397526095434e-05,-0.0006408340554573152,4.059626003314269e-06,2.247973940479928e-05,-0.0031804158470420964,-0.0005612166568649768,0.00017204191370938046,-0.0009800871204551467,0.0023198967093970104,0.001819119914072776,0.0005950750691863999,-0.0007622043864752449,0.001297314022761875,-0.0013040376224762581,0.0026999945276471645,0.0005678677978912012,-0.0015044070583907056,0.00012054772051065741,0.004311455549240137,-0.00023760376209805076,0.00022737584057622268,7.185182745176196e-05,0.00020546990923877407,0.00012010576697501665
11,multilevel,1,0,20230301,uptrend_momentum,0.998663806523098,0.9996874362081686,0.03225806451612904,-0.0006066232732359571,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,0.006129216226799252,0.001849165898338356,0.0,0.002150096450358888,106,530,384,0.0,-0.037409918955146254,-0.008127896419182523,-0.008127896419182523,-0.0034354336660751676,0.0,-0.006417494928137342,0.0008702678084255829,0.0008702678084255829,5.363252263466839e-05,0.0,-0.0029660303246696043,0.0025770508849294435,0.0025770508849294435,0.002189073244767734,0.0,0.014616944406382596,-0.002304778506347419,-0.002304778506347419,-0.0007112367523046805,0.0,-0.0005772172781936684,-0.0002525617765151302,-0.0002525617765151302,0.002541549907857611,0.0,0.011160108989916177,0.002578274158129471,0.002578274158129471,0.003864507723385726,0.0,0.007585683770850255,0.00016065274855831026,0.00016065274855831026,-0.0002562737931162404,0.0,0.001820579779403969,0.0012959514411945113,0.0012959514411945113,-0.00030033849953607216,0.0,0.0002634759264902932,-7.017012541740299e-05,-7.017012541740299e-05,-8.823363016635042e-05,0.0,-0.00046848721170238253,-2.749782368160035e-05,-2.749782368160035e-05,-0.00011431492478079014,-0.000461136446129881,7.944735082100531e-06,2.442026771161865e-06,0.0011031232311066296,0.001170586796452377,-0.0005884762356969016,-0.0007250880833712748,0.000927754364881348,0.002665107845013331,0.0006913469012296263,0.00018939125100213294,-0.0012669145559506686,-0.0017683016015685366,-4.03684844668901e-05,-0.0009383342045569277,0.0007143605034520492,0.0010466661562423185,-0.000603203990358435,-0.0010534834533282795,6.998619362209122e-05,1.787772183444474e-05,-0.00035478495149488914,0.00011089464283633112
11,multilevel,2,5,20230308,uptrend_momentum,1.01056754487886,1.005175657808696,0.03224804790728441,-0.0006497911411535337,6.439711624838053e-06,0.0001136506333061972,9.363523761681314e-05,4.681761880840657e-05,5.68253166530986e-05,0.0018302311988280656,0.00048647275758019134,0.002150096450358888,0.001102806371921417,106,530,384,-0.0018704959477573127,0.010657310952239731,-0.0004866114956698746,-0.0004866114956698739,-0.00045418624222322485,-0.00032087474640686716,-0.0024688297426607047,-0.0008348503955371187,-0.0008348503955371188,-0.00029510339735235144,-0.00014830151623348021,-0.0016221401260135514,0.0013024568487414647,0.001302456848741465,0.00021821377978645595,0.0007308472203191299,0.0037511507618455575,-0.0011477367812103814,-0.0011477367812103812,-2.5327289086410866e-05,-2.886086390968342e-05,-0.008943413589671751,0.00045672423366860675,0.00045672423366860675,0.000892027335940485,0.0005580054494958088,-0.014429680551463459,0.00027370129559741276,0.0002737012955974127,-0.00015351875891950805,0.0003792841885425128,-0.0071955162953474166,-0.0013880948821821959,-0.0013880948821821959,-0.0015923037520954794,9.102898897019846e-05,0.0028364297396642345,0.0005051189804835388,0.0005051189804835387,0.0009301214918196807,1.3173796324514661e-05,-0.0006851515056959661,0.00010272449851975887,0.00010272449851975884,-2.7539476456920326e-05,-2.3424360585119128e-05,0.001267415267018283,0.00012742762103106026,0.0001274276210310603,2.4088106482503747e-05,-0.0006353782705460534,7.279594115576327e-06,1.9096188418304618e-05,0.0030777495286088805,0.004688714961903414,0.0010371892912354787,-0.00030025366274329714,0.0008836296091732919,-0.0018896984008332494,-0.0015392347956017316,0.0005302226347897321,-0.0008704093940609007,0.001125874094198601,0.0006143673680178711,-0.0012248787021530232,0.0015632992115986732,0.00013564383484393955,0.0021464694856532223,-0.0012881130923700476,-6.233494522516392e-05,-0.00014617048265695506,0.0006757661020137434,-0.00011470946205631795
11,multilevel_outer,1,0,20230301,uptrend_momentum,0.998663806523098,0.9996874362081686,0.03225806451612904,-0.0006066232732359571,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,0.006129216226799252,0.0003225931253051295,0.0,0.0008980438815908852,108,540,384,0.0,-0.00628718392066994,-0.008127896419182523,-0.008127896419182523,-0.0034354336660751676,0.0,-0.004346227092057507,0.0008702678084255829,0.0008702678084255829,5.363252263466839e-05,0.0,0.0011438539492616326,0.0025770508849294435,0.0025770508849294435,0.002189073244767734,0.0,-0.0051747198348011175,-0.002304778506347419,-0.002304778506347419,-0.0007112367523046805,0.0,0.00929430589074626,-0.0002525617765151302,-0.0002525617765151302,0.002541549907857611,0.0,0.004424401668921981,0.002578274158129471,0.002578274158129471,0.003864507723385726,0.0,-0.007777302243211269,0.00016065274855831026,0.00016065274855831026,-0.0002562737931162404,0.0,-0.007287272005924788,0.0012959514411945113,0.0012959514411945113,-0.00030033849953607216,0.0,0.0007052506562927544,-7.017012541740299e-05,-7.017012541740299e-05,-8.823363016635042e-05,0.0,-0.0040051257675162875,-2.749782368160035e-05,-2.749782368160035e-05,-0.00011431492478079014,-0.000461136446129881,7.944735082100531e-06,2.442026771161865e-06,0.0011031232311066296,0.001170586796452377,-0.0005884762356969016,-0.0007250880833712748,0.000927754364881348,0.002665107845013331,0.0006913469012296263,0.00018939125100213294,-0.0012669145559506686,-0.0017683016015685366,-4.03684844668901e-05,-0.0009383342045569277,0.0007143605034520492,0.0010466661562423185,-0.000603203990358435,-0.0010534834533282795,6.998619362209122e-05,1.787772183444474e-05,-0.00035478495149488914,0.00011089464283633112
11,multilevel_outer,2,5,20230308,uptrend_momentum,1.0105713295576089,1.0051775471438817,0.03225128022515323,-0.0006484739440847881,2.537326603835275e-05,0.0001305057575931021,0.00011256879203032785,5.6284396015163924e-05,6.525287879655105e-05,0.006302330727769771,0.0029173959866834313,0.0008980438815908852,0.0027006462127995554,108,540,384,-0.000314359196033497,0.005643221006574867,-0.0032687812308999638,-0.0032687812308999638,-0.00045545463815828164,-0.00021731135460287536,0.013670017430442164,2.4709670009539966e-06,2.4709670009539805e-06,-0.0002940134561846492,5.719269746308164e-05,0.02113035838117442,0.0008916542160617479,0.0008916542160617479,0.00021687691667973056,-0.00025873599174005586,-0.006670673591092638,-0.0017734896000671954,-0.0017734896000671952,-2.4735901701684564e-05,0.00046471529453731304,0.026375577259263365,-0.001281768777686422,-0.0012817687776864217,0.000889482355216025,0.00022122008344609904,0.024047867811408666,0.000745373647353866,0.0007453736473538656,-0.00015436726684186944,-0.00038886511216056345,-0.03055370857315053,0.0024477757571649992,0.0024477757571649992,-0.0015891335843794716,-0.0003643636002962394,-7.76055405922846e-05,-0.0015955536452444906,-0.0015955536452444902,0.000926779651451857,3.526253281463772e-05,0.0002791346654611406,3.964894203111152e-05,3.964894203111151e-05,-2.7376470582144114e-05,-0.00020025628837581439,-0.0003265990527572179,-0.00010263474158662739,-0.00010263474158662721,2.4011529765926027e-05,-0.0006341244369596794,5.112734982706783e-06,2.5487892478907395e-05,-0.0036366700780104512,-0.00056137606131164,0.00010381676206050382,-0.0009804652159001287,0.002705305665619269,0.0018193506270685912,0.0003875730403578835,-0.0007623546271144622,0.0014082296062454941,-0.0013037202543414064,0.002823046791876386,0.0005683056362431817,-0.0015881972405954986,0.00011992475083379736,0.004541022323375241,-0.00023741776343701708,0.0002486338041374536,7.189158730708969e-05,0.00024039394157453306,0.00011999314059282443
11,split_base,1,0,20230301,uptrend_momentum,0.998663806523098,0.9996874362081686,0.03225806451612904,-0.0006066232732359571,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,0.006129216226799252,0.001062807772547682,0.0,0.001630036634977633,150,750,384,0.0,0.017060759178348418,-0.008127896419182523,-0.008127896419182523,-0.0034354336660751676,0.0,-0.0029799798227048333,0.0008702678084255829,0.0008702678084255829,5.363252263466839e-05,0.0,-0.00327256498626853,0.0025770508849294435,0.0025770508849294435,0.002189073244767734,0.0,0.00315951749170601,-0.002304778506347419,-0.002304778506347419,-0.0007112367523046805,0.0,0.009747733368405972,-0.0002525617765151302,-0.0002525617765151302,0.002541549907857611,0.0,0.002842321358139226,0.002578274158129471,0.002578274158129471,0.003864507723385726,0.0,-0.023275015251703408,0.00016065274855831026,0.00016065274855831026,-0.0002562737931162404,0.0,0.009263638157738428,0.0012959514411945113,0.0012959514411945113,-0.00030033849953607216,0.0,0.00018932727396146805,-7.017012541740299e-05,-7.017012541740299e-05,-8.823363016635042e-05,0.0,0.003389909802183321,-2.749782368160035e-05,-2.749782368160035e-05,-0.00011431492478079014,-0.000461136446129881,7.944735082100531e-06,2.442026771161865e-06,0.0011031232311066296,0.001170586796452377,-0.0005884762356969016,-0.0007250880833712748,0.000927754364881348,0.002665107845013331,0.0006913469012296263,0.00018939125100213294,-0.0012669145559506686,-0.0017683016015685366,-4.03684844668901e-05,-0.0009383342045569277,0.0007143605034520492,0.0010466661562423185,-0.000603203990358435,-0.0010534834533282795,6.998619362209122e-05,1.787772183444474e-05,-0.00035478495149488914,0.00011089464283633112
11,split_base,2,5,20230308,uptrend_momentum,1.0105679495007063,1.005175845617664,0.03225340689855147,-0.0006485225415032447,2.5357082253535632e-05,0.00013049046382581904,0.00011255260824551072,5.627630412275536e-05,6.524523191290952e-05,0.006299405511285949,4.79114115823632e-05,0.001630036634977633,0.00034609034796698396,122,610,384,0.0008530379589174209,-0.00041054203017126914,-0.0032670092252404313,-0.00326700922524043,-0.0004562944815419715,-0.00014899899113524168,-0.00124257947016329,2.3828550208476263e-06,2.3828550208475416e-06,-0.00029397423694878716,-0.0001636282493134265,0.002460186416419082,0.0008907432782848313,0.0008907432782848311,0.0002170699085862384,0.0001579758745853005,0.0002913161365891999,-0.0017722613406322598,-0.0017722613406322598,-2.526174222715928e-05,0.00048738666842029863,-0.0043754802748180175,-0.0012817295438578196,-0.0012817295438578191,0.0008883432738837437,0.0001421160679069613,-0.002423705276482711,0.0007447049567623181,0.0007447049567623179,-0.00015493418122077427,-0.0011637507625851704,0.0035054288905538565,0.0024480993205966547,0.002448099320596653,-0.001588309530351599,0.0004631819078869214,-0.0015862772719614526,-0.0015958239943845076,-0.0015958239943845071,0.0009254893629275307,9.466363698073403e-06,-9.954377756900569e-05,3.958702922288052e-05,3.9587029222880516e-05,-2.7343156634067413e-05,0.00016949549010916606,-0.00047758730373517776,-0.00010278967241935755,-0.00010278967241935775,2.3929595659573387e-05,-0.0006343449905403793,5.116795060450278e-06,2.5489170102644955e-05,-0.003634886589518613,-0.0005628931156817143,0.00010417395276243144,-0.0009808653529284255,0.0027061955906883743,0.0018197532482698152,0.00038786131425947725,-0.0007618134617352081,0.0014090621667270729,-0.0013043133373090833,0.002824040317221374,0.0005682472994573964,-0.0015895374718490403,0.0001202388895248064,0.004541177289652755,-0.00023755503723983245,0.0002486029503628076,7.197327650995589e-05,0.00024066093881590389,0.00012012370172376114
11,frozen,1,0,20230301,uptrend_momentum,0.998663806523098,0.9996874362081686,0.03225806451612904,-0.0006066232732359571,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,8.71955259919751e-05,0.006129216226799252,0.0,0.0,0.0,0,0,384,0.0,0.0,-0.008127896419182523,-0.008127896419182523,-0.0034354336660751676,0.0,0.0,0.0008702678084255829,0.0008702678084255829,5.363252263466839e-05,0.0,0.0,0.0025770508849294435,0.0025770508849294435,0.002189073244767734,0.0,0.0,-0.002304778506347419,-0.002304778506347419,-0.0007112367523046805,0.0,0.0,-0.0002525617765151302,-0.0002525617765151302,0.002541549907857611,0.0,0.0,0.002578274158129471,0.002578274158129471,0.003864507723385726,0.0,0.0,0.00016065274855831026,0.00016065274855831026,-0.0002562737931162404,0.0,0.0,0.0012959514411945113,0.0012959514411945113,-0.00030033849953607216,0.0,0.0,-7.017012541740299e-05,-7.017012541740299e-05,-8.823363016635042e-05,0.0,0.0,-2.749782368160035e-05,-2.749782368160035e-05,-0.00011431492478079014,-0.000461136446129881,7.944735082100531e-06,2.442026771161865e-06,0.0011031232311066296,0.001170586796452377,-0.0005884762356969016,-0.0007250880833712748,0.000927754364881348,0.002665107845013331,0.0006913469012296263,0.00018939125100213294,-0.0012669145559506686,-0.0017683016015685366,-4.03684844668901e-05,-0.0009383342045569277,0.0007143605034520492,0.0010466661562423185,-0.000603203990358435,-0.0010534834533282795,6.998619362209122e-05,1.787772183444474e-05,-0.00035478495149488914,0.00011089464283633112
11,frozen,2,5,20230308,uptrend_momentum,1.0105706088485715,1.005177159572109,0.03225806451612904,-0.0006483674277509339,2.5366867641458656e-05,0.00013050214494669224,0.00011256239363343375,5.6281196816716874e-05,6.525107247334612e-05,0.00630191045935137,0.0,0.0,0.0,0,0,384,0.0,0.0,-0.0032681951635072292,-0.003268195163507229,-0.0004548568315828331,0.0,0.0,2.4570617526031755e-06,2.4570617526031755e-06,-0.00029407613785340533,0.0,0.0,0.0008919383148351987,0.0008919383148351987,0.00021661970984508924,0.0,0.0,-0.0017736949156123415,-0.0017736949156123415,-2.497238844687417e-05,0.0,0.0,-0.0012819112916768326,-0.0012819112916768326,0.0008895387818314767,0.0,0.0,0.0007451314659451883,0.0007451314659451883,-0.00015444353069084794,0.0,0.0,0.002447274261372023,0.002447274261372023,-0.0015893094770994445,0.0,0.0,-0.0015951314310927197,-0.0015951314310927197,0.0009264212234724146,0.0,0.0,3.962434810692821e-05,3.962434810692822e-05,-2.7408857381431825e-05,0.0,0.0,-0.00010262174880140663,-0.00010262174880140663,2.3968612956266566e-05,-0.0006411764072397477,4.061897066546955e-06,2.249735679989269e-05,-0.003181343499682504,-0.0005613182910833389,0.00017225201449318008,-0.000980532937263892,0.0023207027770906536,0.0018196884197495137,0.0005956222456553647,-0.0007624173006865575,0.0012976895932761605,-0.001304361196903776,0.002701114619305403,0.000567982406956134,-0.0015051143342863706,0.00012047211484294739,0.0043132920863686915,-0.0002376448436180475,0.00022745389108142319,7.1873998022212e-05,0.0002055260066391638,0.00012010430020706334
