seed,method,episode,day,date,regime,wealth,reference,cash,objective,q_squared,dynamic_local_regret,cumulative_q_squared,average_q_squared,average_dynamic_local_regret,diagnostic_gradient_gap,gradient_squared,theta_norm,update_norm,training_trajectories,training_steps,evaluation_trajectories,theta_0,gradient_0,q_0,theta_1,gradient_1,q_1,theta_2,gradient_2,q_2,theta_3,gradient_3,q_3,theta_4,gradient_4,q_4,theta_5,gradient_5,q_5,theta_6,gradient_6,q_6,theta_7,gradient_7,q_7,theta_8,gradient_8,q_8,theta_9,gradient_9,q_9
29,dynamic,1,447,20250102,real_market,0.9607268922037681,0.9915699076556352,0.03225806451612904,-0.005202186975653028,1.7855510983223664e-05,1.7855510983223664e-05,1.7855510983223664e-05,1.7855510983223664e-05,1.7855510983223664e-05,0.007519148986482307,0.03227167035333886,0.0,0.008982158754071717,292,1460,6144,0.0,-0.06728425950632355,0.0013382597899594944,0.0,0.006821508850018601,8.751209721061029e-05,0.0,0.0249018536345851,-0.0001887149302541704,0.0,-0.04226836424559342,-0.0019058974338797706,0.0,-0.07600773020138894,-0.0005952458417629796,0.0,-0.03242899290032386,-0.0010763907030372471,0.0,0.09349695808785208,0.0003224782051008009,0.0,-0.09326114813512369,-0.003043100162119297,0.0,0.028257087582830936,0.0009990413025817485,0.0,-0.014988272411255645,-0.000716509682999333
29,dynamic,2,452,20250109,real_market,0.9559614296763365,0.9817563177742882,0.03226848410453744,-0.03145836888418389,0.0001433151751006184,7.462544155508569e-05,0.00016117068608384206,8.058534304192103e-05,3.7312720777542846e-05,0.019229374729126128,0.10128971893714259,0.008982158754071717,0.01591302288513582,332,1660,6144,-0.0033642129753161778,0.09906920865693493,0.007455747607743399,0.0003410754425009301,-0.053919379114129994,0.0045778934660770584,0.0012450926817292552,-0.01639943063273499,-0.0013602052455966625,-0.0021134182122796714,0.11458363513888452,-0.0023567259022060343,-0.0038003865100694474,-0.0415058814414261,-0.006351455955599843,-0.001621449645016193,-0.026331107035147714,0.0006915856755450051,0.004674847904392604,0.17085439019153795,-0.0016313719005244323,-0.004663057406756185,-0.2082613834642475,-0.0020054434736660985,0.001412854379141547,0.011188902124554721,0.0032601997131724266,-0.0007494136205627822,0.008004824146442383,0.001110952455784871
29,dynamic,3,457,20250116,real_market,0.9486298002433413,0.9760377860728646,0.03218348771586697,-0.02620333415187296,0.0005017210799698962,0.0001361385978805201,0.0006628917660537382,0.00022096392201791275,4.537953262684003e-05,0.03087386663711406,0.10466599107410135,0.021690706955736088,0.016176061871953057,392,1960,6144,0.0015892474575305692,0.181526157322562,-0.0018687870778978655,-0.00235489351320557,0.002628899578061343,-0.0008801729721447105,0.0004251211500925058,0.1929366705741084,0.0029988308940251634,0.0036157635446645545,-0.028729932158512647,-0.006624301282537352,-0.005875680582140753,0.027745415099672478,0.007738648478844146,-0.0029380049967735787,0.04630112878515233,0.010155065386567809,0.0132175674139695,-0.1734545936015047,-0.005056058224700809,-0.015076126579968561,-0.021204904488101833,0.01597467021093167,0.0019722994853692832,-0.013862593601634218,0.0006611047879974841,-0.00034917241324066307,0.003930421319704642,0.000613799811671823
29,dynamic,4,462,20250123,real_market,0.9766476418373112,0.9739582296521498,0.032188007868883414,-0.02751665489620484,0.0005665297140044225,0.00027046004981089763,0.0012294214800581608,0.0003073553700145402,6.761501245272441e-05,0.016273401502386944,0.09117095054990619,0.02298092208164988,0.01509726387047552,268,1340,6144,0.01066555532365867,-0.1869392363043358,0.005817088287936693,-0.0022234485343025027,-0.07457077792130086,0.0012484713722250244,0.010071954678797925,0.17227443908218715,0.008762675862286906,0.002179266936738922,-0.12380674881167553,-0.006137363840837038,-0.004488409827157129,-0.029558954725442663,0.0018464599805987324,-0.0006229485575159621,-0.061408013426464625,0.00017764913830030935,0.004544837733894266,0.030020172460820917,-0.016158025672644925,-0.016136371804373655,0.007202862248832978,0.012325773487483274,0.0012791698052875724,-0.006784888132011507,-0.0004063399948437416,-0.00015265134725543097,-0.003670905080190122,0.0002611940559968189
29,dynamic,5,467,20250207,real_market,1.0070486321821261,0.9929505824341738,0.032074924817178115,-0.0034587750492405672,3.170488211185284e-05,0.0003504558495561939,0.0012611263621700136,0.00025222527243400273,7.009116991123878e-05,0.005972570081033857,0.023624924612455436,0.027167709324685655,0.007685200812674876,328,1640,6144,0.0013185935084418805,0.06036069633903009,0.004307407052479761,-0.005951987430367546,-0.03520889715074395,0.0007090094242182508,0.01868567663290728,-0.023764485877682567,-0.0006265713629548947,-0.004011070503844855,0.06328096798432369,0.000368593044442634,-0.005966357563429262,-0.02476558534622747,-0.000790720414416534,-0.0036933492288391935,-0.08301206184147888,-0.001970537457785422,0.006045846356935312,0.066492664434748,0.002051530546812487,-0.015776228691932005,0.04736095978207481,0.0017743255356481719,0.0009399253986869971,0.0019451317916050113,-0.00047808946160049926,-0.00033619660126493707,-0.0003971294181812422,0.00016169371237517087
29,dynamic,6,472,20250214,real_market,1.0219475398811613,1.0115206351713066,0.03202083943857428,-0.0011408812147020756,7.502371429618417e-06,0.00042230410959140434,0.001268628733599632,0.00021143812226660533,7.038401826523406e-05,0.003994767110097048,0.007749090469999491,0.027701775020147507,0.004401445918672491,276,1380,6144,0.0043366283253933845,-0.04546643894201686,0.001902139807232455,-0.007712432287904743,0.0005040348506314919,2.3731985324491195e-05,0.017497452339023153,-0.04987163464148364,-0.001111003771454358,-0.0008470221046286705,0.04707978311079287,0.00041733755820033474,-0.0072046368307406355,-0.012351037557085985,0.0010988318881643457,-0.007843952320913138,0.023445864684196387,0.0008213181573177818,0.009370479578672711,0.01055252703096458,-0.0006220094650320057,-0.013408180702828263,0.012806743632763273,0.00022208913448024808,0.0010371819882672476,-0.0002712734963146712,0.00039264741123898154,-0.0003560530721739992,-0.0005046099257865339,5.2782352915257914e-05
29,dynamic,7,477,20250221,real_market,1.035892026827592,1.026143492827187,0.03201812201665959,-0.0016503141285840954,1.4745241753627992e-06,0.00047908099189596353,0.0012701032577749948,0.00018144332253928496,6.844014169942336e-05,0.0033436612620191554,0.02705951081456941,0.025663573436132486,0.00822488766102149,304,1520,6144,0.0020633063782925414,-0.1378548306520693,0.000805059463588843,-0.007687230545373169,0.03307948124785472,0.0002913619002080023,0.015003870606948971,-0.035687525805210306,0.00021622069263812355,0.001506967050910973,-0.009999931150020184,-6.137688579963257e-05,-0.007822188708594935,-0.019020658090373843,-0.0004542997110204214,-0.006671659086703318,-0.05782499145511313,0.00010185314439472085,0.009898105930220941,0.02589959115446134,-0.00021740588719419696,-0.012767843521190099,-0.029843274100382677,0.0006424022898717657,0.001023618313451514,0.014700655593277042,6.545731624664226e-05,-0.0003812835684633259,-0.010230938514283507,0.0001000009799698371
29,dynamic,8,482,20250228,real_market,1.0301084308263992,1.025474131114909,0.03206706922385732,-0.0015478600327466824,1.3854611336660964e-05,0.0005035752414882257,0.0012839578691116558,0.00016049473363895697,6.294690518602821e-05,0.00921638810382792,0.005077377432426048,0.02713732218836721,0.003562785929727623,354,1770,6144,-0.004829435154310924,0.016466228318407584,0.003000533678810518,-0.006033256482980433,0.002649331722213706,0.0008353457868407604,0.013219494316688455,-0.057522625205725215,0.0013571040194015893,0.0010069704934099638,-0.0043313623465441355,-0.0006806120502938443,-0.008773221613113627,0.03321150934716548,-0.00020079466810637991,-0.009562908659458975,0.002645997242610722,-0.00020551888830544485,0.011193085487944008,-0.0005260439326236282,0.0009232111177449528,-0.014260007226209234,0.018562823435315737,0.0009150581450868486,0.0017586510931153663,0.0023463208243431643,0.0002639054287662066,-0.0008928304941775013,0.0033530100562227817,8.239871704603195e-05
29,dynamic,9,487,20250307,real_market,1.0184725498533715,1.0249693494572512,0.03207182834082327,-0.0031468920689560437,4.220198517494777e-05,0.0005060255803204002,0.0013261598542866036,0.00014735109492073373,5.622506448004447e-05,0.007738475783094966,0.009467476963087633,0.02458628076402926,0.0048650480375551355,258,1290,6144,-0.004006123738390545,0.009438941729168867,-0.003978419539977709,-0.005900789896869748,0.015212711880687256,0.00020908139643244922,0.010343363056402193,-0.03701216404956209,0.00012050592338712363,0.000790402376082757,-0.0108885724566677,-0.002248488270480242,-0.007112646145755353,-0.016730571152459434,0.002991300489870192,-0.00943060879732844,-0.07656340943532844,0.0026116794215264375,0.011166783291312828,0.024368595638348926,-0.002331944273715504,-0.013331866054443448,-0.028580452625481655,0.00018462105448681376,0.0018759671343325246,-0.004779773955574056,-3.231768237854215e-05,-0.0007251799913663622,0.009116512567972067,0.00013559293819214195
29,dynamic,10,492,20250314,real_market,1.0261033777139006,1.0309305932320925,0.032095515316262264,-0.006366318684474235,2.5522621610087145e-05,0.0005101038997733002,0.0013516824758966909,0.00013516824758966908,5.101038997733002e-05,0.018356249323459008,0.03273053378057143,0.02690935103207837,0.009045790979866193,264,1320,6144,-0.003534176651932102,-0.11732902292433423,0.0034093283470423234,-0.0051401543028353845,0.005574346935143586,0.00026883479073903926,0.00849275485392409,-0.07868969884590678,0.0009128900881859997,0.00024597375324937197,-0.013129779659123066,0.0023162277183053927,-0.007949174703378324,-0.04943738096781522,-5.7116580541825834e-05,-0.013258779269094861,-0.021532995768398094,0.002645997725575673,0.012385213073230273,0.07953889039738497,-0.0003247451380871541,-0.014760888685717531,-0.057705451283056645,0.00021436071176283295,0.0016369784365538218,-0.0007056253025646141,0.0006831029489343067,-0.00026935436296775885,0.0020795080831067193,7.710191598637528e-05
29,dynamic,11,497,20250321,real_market,1.0179857349178028,1.0274723596502662,0.032103834183676336,-0.0065549725168551,7.697604244679493e-05,0.0005224524833115468,0.0014286585183434857,0.00012987804712213507,4.7495680301049704e-05,0.010503473171148931,0.027339490355806323,0.0320742013266812,0.008267328824325052,324,1620,6144,-0.009400627798148813,0.04007290516325526,0.006204221134672068,-0.0048614369560782055,0.04524049159867932,-0.0002527960378780232,0.00455826991162875,0.055590872881255665,-0.00022611719792651336,-0.00041051522970678134,-0.06351346480747126,0.0002501722368730621,-0.010421043751769086,-0.05741873525525617,-0.00011114890296582552,-0.014335429057514766,-0.014822575330023686,0.0050016141882086584,0.016362157593099523,0.11337544616133667,-0.0024019400391230017,-0.017646161249870364,-0.004982996199267114,0.0027105215191271237,0.0016016971714255912,-0.012444001853820611,-0.0003511682462487703,-0.0001653789588124229,0.003514265879768549,0.00019493851884326574
29,dynamic,12,502,20250328,real_market,0.9906880658419559,1.0208703544451105,0.03217401170622274,-0.008429551893065771,7.116697385354329e-05,0.0005406448760115305,0.001499825492197029,0.00012498545768308575,4.5053739667627546e-05,0.013363890525351479,0.015655198340594208,0.03658851519674959,0.0062560367527281615,298,1490,6144,-0.007396982539986049,-0.020760631042054452,0.0056891212748473065,-0.002599412376144239,0.013819300804445362,0.0005757609288784774,0.007337813555691533,0.006461966868502866,0.002715173794953611,-0.003586188470080345,-0.08056301637349467,0.0033135136534823834,-0.013291980514531895,0.035844924027588515,-0.0037953102888335644,-0.01507655782401595,-0.021652594253321555,0.0009900622640196186,0.022030929901166358,-0.022720736524847997,0.0006693515374554121,-0.017895311059833722,0.07872260003693123,-0.0018401123929451951,0.0009794970787345607,-0.0035822177810777315,-0.0009456344154414194,1.0334335176004572e-05,0.004589064841632584,-7.041189949041595e-05
